tx_id,batch_id,event_id,tx_hash,block_number,tx_time,smart_contract_event,contract_address,wallet_from,wallet_to,gas_fee,verification_status,on_chain_flag
TX-0000070,BATCH-2025-0008,EVT-000116,0x4d6592962a6beeeba02999318177114229f606f0e965535410ea63c19bfb69c6,18750070,2025-02-09T05:58:05+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x5cd15efc88e26ac7f2f9f5b249b8319440863c7c,0x6973a93efd15a7c593bb1b513c6ef8da074a76b0,0.001882,verified,1
TX-0000071,BATCH-2025-0008,EVT-000117,0x7004d9121179da6ccdecda9b0bf2bec0d84567cbd70396086e1620326bb38e80,18750284,2025-02-11T23:39:45+07:00,RetailReceived,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa3eb7f74568af488944b7b83407657a5c30cf32a,0x59f33f12df26f30a338d353a652dc7a6a4505b6a,0.00425,verified,1
TX-0000072,BATCH-2025-0009,EVT-000120,0x70b4f67036da200c6899ce6cce8960fecfce7a90dab0d02b3a8479bdc9a06a7e,18750288,2025-02-14T19:25:33+07:00,CleaningRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x99a81e2e5d9a1a7b8e61e1dda62da61a23c2e0d1,0xe77817993b8f23ca38ef0965a73cf2f98e8c4788,0.001207,verified,1
TX-0000073,BATCH-2025-0009,EVT-000121,0x35bcf1fe0b21d024f516275573bc2b9bf4d780052408e46bcc0e87329182276b,18750219,2025-02-15T16:47:14+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x99a81e2e5d9a1a7b8e61e1dda62da61a23c2e0d1,0x4bf9c371bf9ec20c3ddc1ad417529d5726b12f47,0.004398,verified,1
TX-0000074,BATCH-2025-0009,EVT-000122,0xd3ef3fcb23e1eb3d23db30a9dc101c247b61c811ac91f2c4bae624ccabf4a4fe,18750074,2025-02-19T06:11:28+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x99a81e2e5d9a1a7b8e61e1dda62da61a23c2e0d1,0x97b35a3dd9149ad09838356bf617c1189eb4b088,0.001801,verified,1
TX-0000075,BATCH-2025-0009,EVT-000126,0x3ca482464858f02ac90ab6f3376f01b474abcb5a067be4e2870534ff2b270b5d,18750150,2025-02-25T11:49:02+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x99a81e2e5d9a1a7b8e61e1dda62da61a23c2e0d1,0xed28ad267e1a5763a7c1343cbe1fb64b27e244bb,0.003369,pending,1
TX-0000076,BATCH-2025-0009,EVT-000127,0x319f58c53abae6b08320caec5fba4411d6418958ec35952a2db71dd2400270e1,18750228,2025-02-27T06:22:55+07:00,ReprocessingRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x99a81e2e5d9a1a7b8e61e1dda62da61a23c2e0d1,0xe77817993b8f23ca38ef0965a73cf2f98e8c4788,0.001604,verified,1
TX-0000077,BATCH-2025-0009,EVT-000130,0x3fc22226f5d71287e0d319f297e1eae754d6bc6acf030e9e3ddfdfa02fb34525,18750154,2025-03-04T03:20:59+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x99a81e2e5d9a1a7b8e61e1dda62da61a23c2e0d1,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.008001,pending,1
TX-0000078,BATCH-2025-0009,EVT-000132,0xa59b70a4b8e5203dcedf37e59dbb2c7ce7c4a58614051ab20092d40b41734baa,18750312,2025-03-06T07:57:41+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x9fff02a806af4648f9f83c6a9c165b8165a2c7b2,0x77b9dd4b1ba2f472cbdf880c78f60d00dbfc21dc,0.002017,verified,1
TX-0000079,BATCH-2025-0009,EVT-000133,0x8ab4f9f25c90316860c60cda15597a0d5783a7c7912581fe357c5b45b122f477,18750079,2025-03-07T11:20:18+07:00,RetailReceived,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x0cc67452eac86d3123a4f52b11417a0ddf816125,0x3e54477d8ff7eca4c5eb2e111a51d569ba68356a,0.001734,verified,1
TX-0000080,BATCH-2025-0010,EVT-000138,0xffd2f0c3e85c460c7aacd7193ffdf38d8726d6b6d2aa0edd3f49f22f2b8a627b,18750240,2025-04-25T16:54:33+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa155bcdd75e14aabb69ebc24dc995e37ded4d867,0xc918e434c856543046f09af535607f404539aeff,0.000446,verified,1
TX-0000081,BATCH-2025-0010,EVT-000139,0xd0b23e1247fe8eda1f1a00c1016522a6ce6fb532e12e0de9c2fa3efde803ece6,18750081,2025-04-26T09:48:13+07:00,StorageRegistered,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa155bcdd75e14aabb69ebc24dc995e37ded4d867,0x5cbbccf5b9f3df47c3c159113e4f5a5291a702ff,0.002833,failed,0
TX-0000082,BATCH-2025-0010,EVT-000141,0xdac7a8023850e1f6a1d63ebb9e6ebed849b425074d10e31ced13114911566af0,18750246,2025-04-29T15:50:35+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa155bcdd75e14aabb69ebc24dc995e37ded4d867,0xe448c727da2253335681d75e652aaac47adf01ab,0.002317,verified,1
TX-0000083,BATCH-2025-0010,EVT-000142,0x721deafc748e837bfa95dbadead4f5132bef9b521edbd59543d9ea9e6fcfad2d,18750332,2025-05-02T16:00:01+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa155bcdd75e14aabb69ebc24dc995e37ded4d867,0x43b64a09732c2f2a78729ce0f7f108649dcf71ad,0.001596,verified,1
TX-0000084,BATCH-2025-0010,EVT-000145,0x5c22a406d14c3ecee32d63d9f0a25ae053706db4815fe7319a747dffc3d135c5,18750168,2025-05-04T15:26:01+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa155bcdd75e14aabb69ebc24dc995e37ded4d867,0xc76fad37513081ba512e6bcea02a119968c62597,0.003067,verified,1
TX-0000085,BATCH-2025-0011,EVT-000151,0x247447e017fc0dd59742db85304920d85a60eb58fc832a5a16fc92f02a64d583,18750340,2025-01-26T14:28:32+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x88b2f66a71345f45fe0a5531b44f8294ffab68ae,0x8af04104fbae5b70fe2138ccbc93b9a121defc5a,0.001719,failed,0
TX-0000086,BATCH-2025-0011,EVT-000151,0xdf8249d585e939cc669f791e6988a03232d24a81308c3abfaca0589a61e0de41,18750172,2025-01-26T15:16:32+07:00,DryingCompletedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xd25f04c2af6074023ea446318a6c8adfe9bde983,0x6c9a027dcad5d68d3177673b72c3aec56c7baffb,0.003835,verified,1
TX-0000087,BATCH-2025-0011,EVT-000154,0x36d723ee0242a63e85c888ba9d165f57e6b139ce8147ae1db0c79d5e5654458f,18750087,2025-02-02T06:16:13+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x88b2f66a71345f45fe0a5531b44f8294ffab68ae,0xb69ecef3755467b1bd8ebb6b1f6f6068ddf8102e,0.004422,pending,1
TX-0000088,BATCH-2025-0011,EVT-000155,0xbc6b0f57ce31190f2ea286097e6ffe8d22668f5ba933cb6128c947e788bf4e3e,18750088,2025-02-03T06:19:01+07:00,ReprocessingRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x88b2f66a71345f45fe0a5531b44f8294ffab68ae,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.002487,verified,1
TX-0000089,BATCH-2025-0011,EVT-000156,0xbde5796180b6354540e024b50be5511b70f693668a7c607bc216c7cce9dc9ed2,18750178,2025-02-04T06:18:09+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x88b2f66a71345f45fe0a5531b44f8294ffab68ae,0x6c64fb0cf738c2cbb84e0601955c5f403592bced,0.004093,verified,1
TX-0000090,BATCH-2025-0011,EVT-000158,0x05ced863fcd3a3bd0e31c8accc1ae3b82b3cd4427141cb37cdc1718894751703,18750090,2025-02-08T06:19:56+07:00,GradingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x88b2f66a71345f45fe0a5531b44f8294ffab68ae,0xa965ac0c2677de73a21fe80a6ee7af2806b5aaf7,0.002294,verified,1
TX-0000091,BATCH-2025-0011,EVT-000159,0xce1429a82ab7a9d8e0e86c86ac2e13a99e4de4f3c5e2bfa143833fd269a1da27,18750273,2025-02-09T10:40:59+07:00,PackingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x88b2f66a71345f45fe0a5531b44f8294ffab68ae,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.0023,verified,1
TX-0000092,BATCH-2025-0011,EVT-000160,0x5f6f25504d8982ee87518776e62b63d3d7d751616d36c92b3f1f775ff16e1768,18750276,2025-02-09T16:56:01+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x88b2f66a71345f45fe0a5531b44f8294ffab68ae,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.003395,verified,1
TX-0000093,BATCH-2025-0011,EVT-000163,0x1b26ecd43b7d6b89386e2c1c8691a87c46939c7734ed8101d6e8725e3e8518d6,18750093,2025-02-12T10:19:46+07:00,RetailReceived,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1cf5011ce1102632557b57a7fc46670c0819a17b,0x518e3d9d48906e1d2c156e1667e0b87651a30700,0.001286,failed,0
TX-0000094,BATCH-2025-0012,EVT-000164,0x298a865c0191eff9cfd55a562270dd6dd19e8f4df8bbde34970728be92d5c371,18750188,2025-02-12T15:49:14+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1c1afd1f0111e0d02a6ee333291b2c5e212fba8d,0x86804d2a2f317af1149d61eb11cee8bccca81d21,0.001866,verified,1
TX-0000095,BATCH-2025-0012,EVT-000165,0x7072b6a1572305fd82260615dea8fca067894a45baaeb0cfc5a92b0691b86176,18750380,2025-02-14T06:32:28+07:00,WeightRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc6cb5145f7d64d9e040c7ba19db99fe1f7cf610c,0x40c89bb0988508ced18ccd78dba2fa8f9ab8f355,0.004473,verified,1
TX-0000096,BATCH-2025-0012,EVT-000167,0x62e175721b26a849169e1a6f2ca871479cc8f0e706935b7ee86869c47b8c4435,18750096,2025-02-14T15:40:55+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc6cb5145f7d64d9e040c7ba19db99fe1f7cf610c,0xa1d9190cab80ac4f743f0a8f935dac0571919c5a,0.003352,pending,1
TX-0000097,BATCH-2025-0012,EVT-000167,0x5bf0726543c5154d3edfe7d278c34d5f42e7a29f523c9701098ff36c9326c037,18750194,2025-02-14T15:51:55+07:00,DryingCompletedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x972ac997ec5cffe999b4ab3a3c3fdf372ce1f83a,0xbfef101e22873383e726e77be96a7241b94bc725,0.000582,pending,1
TX-0000098,BATCH-2025-0012,EVT-000169,0xe47fd84f338493ac1922435e24817de7323e04894290bd3e78baa9ce45238a4c,18750392,2025-02-17T06:17:16+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc6cb5145f7d64d9e040c7ba19db99fe1f7cf610c,0xb69ecef3755467b1bd8ebb6b1f6f6068ddf8102e,0.003415,verified,1
TX-0000099,BATCH-2025-0012,EVT-000171,0x5c06a40406977b67ec88de70d764499badb45969e5fc7d9e71e5f1f5ae183080,18750297,2025-02-20T06:12:54+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc6cb5145f7d64d9e040c7ba19db99fe1f7cf610c,0x6c64fb0cf738c2cbb84e0601955c5f403592bced,0.004606,verified,1
TX-0000100,BATCH-2025-0012,EVT-000172,0xc6d67381c1b9a67c99ec5b83e39f30c9cfd245f3bf2aeea78b3704b8d92ab9d9,18750200,2025-02-21T18:25:45+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc6cb5145f7d64d9e040c7ba19db99fe1f7cf610c,0x71139abe5f2fd8c88aecace5647c49b84167ebe5,0.003192,verified,1
TX-0000101,BATCH-2025-0012,EVT-000173,0x60a0d41018e00e911a067c93cdf28fc10d24bd5a1b783b2a4a7a14d8c5aa6545,18750404,2025-02-22T06:26:54+07:00,GradingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc6cb5145f7d64d9e040c7ba19db99fe1f7cf610c,0x7f7ddd563143a130a34f45311de5a8974bd2ca02,0.000602,verified,1
TX-0000102,BATCH-2025-0012,EVT-000174,0x4fe0179c14dafcfa6dbac8bca453337b1b9a812122145b1ca7575d2b1b4b99b6,18750306,2025-02-22T12:32:50+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc6cb5145f7d64d9e040c7ba19db99fe1f7cf610c,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.002542,verified,1
TX-0000103,BATCH-2025-0012,EVT-000176,0x0200f731c68c1c88c7b04a3c00eab68038a622381334525913eb73859219f90e,18750309,2025-02-24T17:27:22+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa88fadc1f024a4ec1d8d39e73dea7a9099d3d06f,0x8b7a820f262c6433c5c9602662c2c404c9fb529d,0.001282,verified,1
TX-0000104,BATCH-2025-0013,EVT-000178,0x1edb1c67158837ea7bd83c31240f7cfd6fb2b77fef9ed30cf69dd811526d2d47,18750312,2025-06-07T17:41:54+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xf05c06339c2d08fca18a97e2564226ed65c331a7,0xf434e4e3bdf2fc8fd907e8fecadcd5f61b0a32f3,0.003492,verified,1
TX-0000105,BATCH-2025-0013,EVT-000179,0xb04125b88c4c5ae31b427a422ef7f1df7b66b053abb14c223de5c2c41b444f84,18750105,2025-06-08T15:55:31+07:00,WeightRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x26d3aca43ebcebca80dd354e49ae40bc2bcb20c3,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.00561,verified,1
TX-0000106,BATCH-2025-0013,EVT-000182,0xc6257334de470d4a8209c75f93d14e33bb58d8b55eb06d950c8fb8882a95a22d,18750106,2025-06-12T19:54:34+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x26d3aca43ebcebca80dd354e49ae40bc2bcb20c3,0xb139d049a25156ddb89f53cc0afdd591a2b9320f,0.000712,verified,1
TX-0000107,BATCH-2025-0013,EVT-000183,0xde6382752ea0bf99e502f8ac72fc420cbdf24af4b0752e10d456f3570ebcdd24,18750107,2025-06-13T11:49:13+07:00,ReprocessingRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x26d3aca43ebcebca80dd354e49ae40bc2bcb20c3,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.001493,verified,1
TX-0000108,BATCH-2025-0013,EVT-000185,0x404c07c955a4668ec7d556e4a1b8019ea1eeaa554ed7b5ae60cef66f2bd2fd78,18750324,2025-06-19T06:26:05+07:00,PackingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x26d3aca43ebcebca80dd354e49ae40bc2bcb20c3,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.002524,verified,1
TX-0000109,BATCH-2025-0013,EVT-000186,0x2875d60dc8a1af0ed5fade7a05b3825a982771045fbe35822eea966a25d7b9c2,18750436,2025-06-19T14:37:17+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x26d3aca43ebcebca80dd354e49ae40bc2bcb20c3,0x4c605d9ad24149b7bdf6667570cc1aa29d1a79f5,0.001217,verified,1
TX-0000110,BATCH-2025-0014,EVT-000191,0x32e571809653e5a96e69d38741de7a63c692cf99f9eaf2dee553ca903953b49a,18750440,2025-06-05T06:10:40+07:00,WeightRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xfc3da1678020d5640965089a0468b0eeb4d96765,0x4b5f1c03ab6cd26de4b112e57075588d5b615f2c,0.004231,verified,1
TX-0000111,BATCH-2025-0014,EVT-000193,0x8877fc0a8e739e7728441bd3b3100f6b8eea203871d65a466c1bb72c682dbf71,18750222,2025-06-06T06:24:41+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xfc3da1678020d5640965089a0468b0eeb4d96765,0x19fd2181febc1265e0ee5c67692adc057a771979,0.002315,pending,1
TX-0000112,BATCH-2025-0014,EVT-000193,0xcb6fb3345aa73478b7a4250a9981682679757c41ea6531a8881623c34437f391,18750672,2025-06-06T07:13:41+07:00,DryingCompletedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xfbe3baf05982bec83e1dac2176f2a90c569adbe0,0x16dcb1aa16bd0158cdce10ec104690bc3c62352c,0.003877,pending,1
TX-0000113,BATCH-2025-0014,EVT-000194,0x44e8fa982ee59247453a733e77778414e4561007667e24b9034286a4411a94ab,18750113,2025-06-07T10:26:06+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xfc3da1678020d5640965089a0468b0eeb4d96765,0x27f098ec72efdc1d246e6a9047420a9b068f5b78,0.003354,pending,1
TX-0000114,BATCH-2025-0014,EVT-000194,0x2125ee9ccaebc8c64f376e1297563a6495aa50c03c4ce6854138c7baf6492002,18750342,2025-06-07T11:07:06+07:00,InspectionRecordedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xfbe3baf05982bec83e1dac2176f2a90c569adbe0,0xa4ae3e58f5d5ef1854d93b3df0169b3d01fb5952,0.001986,verified,1
TX-0000115,BATCH-2025-0014,EVT-000195,0x5c2dfb399292f964048bb66dfe241e4e01813cfa10fc13a1bab768addd9e6082,18750345,2025-06-09T09:34:49+07:00,RedryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xfc3da1678020d5640965089a0468b0eeb4d96765,0x19fd2181febc1265e0ee5c67692adc057a771979,0.002009,verified,1
TX-0000116,BATCH-2025-0014,EVT-000197,0xb63a1ada50ef3b5f8c340a2b47886c4977fc524149a95c1693f63f10e7c47361,18750348,2025-06-13T20:00:30+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xfc3da1678020d5640965089a0468b0eeb4d96765,0x4c605d9ad24149b7bdf6667570cc1aa29d1a79f5,0.003521,verified,1
TX-0000117,BATCH-2025-0014,EVT-000200,0x5b14bf3c817ab9a7524157d10d34109af71285cb708bcef087777118f6e951a3,18750468,2025-06-18T06:29:02+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xfc3da1678020d5640965089a0468b0eeb4d96765,0x5c9f990f04d4d569f9b0de726f4e1fab2d90c0c7,0.001066,verified,1
TX-0000118,BATCH-2025-0014,EVT-000203,0x7dc02fbe00b77caa225ee2671f6dab77c5204d0814e2becc66afbc8101e445b0,18750354,2025-06-22T23:04:19+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xfc3da1678020d5640965089a0468b0eeb4d96765,0x7dd16409dcf043e06a49a0eae1885d16ac970b6b,0.000909,verified,1
TX-0000119,BATCH-2025-0014,EVT-000205,0xbfa66d1fce2176481fa0d68f340b291e5ef994fbe6144fc37f88002151928b13,18750238,2025-06-26T08:15:52+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xe231dc944164e08efcdc6e3862e6c12f2e3d43a8,0xbc6f5f21341d0624bd80bd575daccc0a97abbb5b,0.00181,failed,0
TX-0000120,BATCH-2025-0014,EVT-000205,0x174cae904d8eb6a487de6fa2cfe612e566db1602fc4a7539706b5e6269aded26,18750240,2025-06-26T09:31:52+07:00,OwnershipTransferredRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc3ef68c66f4283561a4d7e8a49962abca775db17,0x450de4c746754230e0b4e52b154063a2bab98607,0.001119,verified,1
TX-0000121,BATCH-2025-0015,EVT-000210,0xa06cf56be13f98aa83ed637b53e745c20305ccb023f0696d5330d2915d51b070,18750242,2025-05-26T15:47:10+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc45c1c0c863bae4f0dff73e1d8e49e7343172f68,0x2b0362fcba24d32dd6a9c816a9ce1e0996da85ba,0.00165,verified,1
TX-0000122,BATCH-2025-0015,EVT-000212,0xf8d2a6b729e040c9b49f43559620ccbb88b5dd370a230e8ece1a29af770a357a,18750122,2025-05-28T08:09:13+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc45c1c0c863bae4f0dff73e1d8e49e7343172f68,0x6cc44eb2ed41a0e4ce58ebd34572f2a35818e3fd,0.001971,verified,1
TX-0000123,BATCH-2025-0015,EVT-000215,0xb75345efa6459f84300569315c275edd1bab8fa490aa6951ec0bbb543adf18f1,18750369,2025-05-31T18:44:32+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc45c1c0c863bae4f0dff73e1d8e49e7343172f68,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.001282,verified,1
TX-0000124,BATCH-2025-0016,EVT-000219,0x8f1169ae3420f279e328b54d28c3865b4cd400c1b392f2c079c0ebad40a53661,18750124,2025-06-25T20:58:59+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x9b8b5b829f876467cc66bdefef9e71aa20be68d8,0x6d19bb7343655ebbbd5e296bbb41f1dfb9db5118,0.001618,verified,1
TX-0000125,BATCH-2025-0016,EVT-000221,0x5227ad620fda5f836e97bb0510f0a72dab017f074debc74e7c14943f26147c7d,18750250,2025-06-27T08:22:22+07:00,CleaningRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2f5dd435ab84f368641e28da167684e1ab277bad,0x40c89bb0988508ced18ccd78dba2fa8f9ab8f355,0.0024,verified,1
TX-0000126,BATCH-2025-0016,EVT-000223,0x0c0ad67514c41951c93d49b3b9cd641cd073f3efc0a7c4e4957738c48170b99e,18750504,2025-06-28T06:08:39+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2f5dd435ab84f368641e28da167684e1ab277bad,0x6c64fb0cf738c2cbb84e0601955c5f403592bced,0.004106,verified,1
TX-0000127,BATCH-2025-0016,EVT-000225,0x96518753d6d6b8f483aa074b0045c9f732247ec290368b69d698e4f38b480f8f,18750127,2025-07-03T09:25:13+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2f5dd435ab84f368641e28da167684e1ab277bad,0x71139abe5f2fd8c88aecace5647c49b84167ebe5,0.001294,verified,1
TX-0000128,BATCH-2025-0016,EVT-000227,0x908b61dd9ddd26176f24cf3fa513e1657cdcc0f821726db46f7960dbd2913ea5,18750512,2025-07-07T07:47:53+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2f5dd435ab84f368641e28da167684e1ab277bad,0x4c605d9ad24149b7bdf6667570cc1aa29d1a79f5,0.001219,verified,1
TX-0000129,BATCH-2025-0016,EVT-000228,0x3bd50583c38068d3b044fb98e211b9d356a1a02c3733e268e004cb4e8151eb6a,18750516,2025-07-10T06:32:09+07:00,LogisticsLoaded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x05346c5f477ccbdb2fddd227bf4ae9667a45bd82,0xbf13ae3c2afd82cb079f23d37fb7769da010f8d1,0.00219,verified,1
TX-0000130,BATCH-2025-0016,EVT-000229,0x1ee45915b52ff1ba486618b30acbfe815d368eed008fce37ca208bc575004882,18750520,2025-07-11T11:56:00+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x294957bd72e19a08513945454527c832d4297c2a,0x406cebfbfb3ce461935557b0c79333a37139a035,0.001186,pending,1
TX-0000131,BATCH-2025-0016,EVT-000229,0x364f8ec3023f063c411db356366f3a1deb0c31286a18be3ff0a67c37b4a5646c,18750655,2025-07-11T12:48:00+07:00,OwnershipTransferredRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x51987e5a10b5cf44adc57df4060e7e7fdbb9c1bd,0xad34acac07375f78cfff4075d768345b46ee9f56,0.002491,verified,1
TX-0000132,BATCH-2025-0016,EVT-000230,0xa72deb87b56d0b8e0372380fa74385f8451d306f04a72e10db01f5cbc7cabbab,18750264,2025-07-13T11:08:17+07:00,RetailReceived,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x9aec7a6e660499797acea736e356cf2cf7f62a01,0x98cc86a4e3212ba4bbfbbe3244bb3e30159a93a4,0.000512,verified,1
TX-0000133,BATCH-2025-0017,EVT-000231,0x25e45017b89f95098ad0e0fbb5ff283a516924cf239a5e7e4197a0f53c102694,18750133,2025-02-25T21:45:58+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x3f1238b67be5505b5debc08a27e30f49cbf378e3,0x57a620c1aee3f694c2f5bf433b47da57eeacc76f,0.004681,verified,1
TX-0000134,BATCH-2025-0017,EVT-000233,0x48ca6601706947a2264cbc1d309fae8bbed635b1248d878f90dbea04256c1271,18750536,2025-02-27T18:09:26+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x5ddd089c5f5f9c5934a0ff5abf1df0b7273a5710,0x19fd2181febc1265e0ee5c67692adc057a771979,0.00144,verified,1
TX-0000135,BATCH-2025-0017,EVT-000236,0xca361fabef6025a211f40243937a52921c56e5ffac9baddde75b2075b9f36360,18750405,2025-03-04T07:29:31+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x5ddd089c5f5f9c5934a0ff5abf1df0b7273a5710,0x27f098ec72efdc1d246e6a9047420a9b068f5b78,0.002699,verified,1
TX-0000136,BATCH-2025-0017,EVT-000237,0xb409ceacdbb9f53500782d7a4740c7f076ca7bdc884b7e0fdeaae7ebb9bba44b,18750136,2025-03-04T23:39:09+07:00,StorageRegistered,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x5ddd089c5f5f9c5934a0ff5abf1df0b7273a5710,0xc44290695c468c00b51a795f05285c561f95114b,0.003612,verified,1
TX-0000137,BATCH-2025-0017,EVT-000238,0x60a451b57929af2380e5aaab4cc055b5aa6f4380b88f7c60c3af10cfd1a9307d,18750137,2025-03-08T14:33:06+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x5ddd089c5f5f9c5934a0ff5abf1df0b7273a5710,0xd9f02eddcb83d27ed701877d1ae0b5d143eb5090,0.000832,verified,1
TX-0000138,BATCH-2025-0017,EVT-000239,0xd36a76a01a1e761c6a6baaec9a5634206a1d6793b31e882962287cc4474a8ff4,18750138,2025-03-08T21:33:16+07:00,ReprocessingRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x5ddd089c5f5f9c5934a0ff5abf1df0b7273a5710,0x4b5f1c03ab6cd26de4b112e57075588d5b615f2c,0.004712,verified,1
